genre,tmdbId,title,vi,Ri,WR_g,m_g,C_g
(No Genre),5175,Rush Hour 2,26,3.1538461538461537,3.19929853035503,13.0,3.2902032833727834
(No Genre),350,The Devil Wears Prada,21,3.142857142857143,3.1991953730542995,13.0,3.2902032833727834
(No Genre),5994,The Family Man,21,3.142857142857143,3.1991953730542995,13.0,3.2902032833727834
(No Genre),68726,Pacific Rim,16,3.125,3.199056644270558,13.0,3.2902032833727834
(No Genre),6557,27 Dresses,16,3.125,3.199056644270558,13.0,3.2902032833727834
(No Genre),70981,Prometheus,16,3.125,3.199056644270558,13.0,3.2902032833727834
(No Genre),11980,The Prophecy,16,3.125,3.199056644270558,13.0,3.2902032833727834
(No Genre),8984,Disclosure,52,3.173076923076923,3.196502195136095,13.0,3.2902032833727834
(No Genre),927,Gremlins,47,3.1702127659574466,3.196210711397436,13.0,3.2902032833727834
(No Genre),15196,Clue,19,3.1315789473684212,3.1960200838701933,13.0,3.2902032833727834
(No Genre),14052,Revenge of the Nerds,14,3.107142857142857,3.1952830623646733,13.0,3.2902032833727834
(No Genre),179,The Interpreter,14,3.107142857142857,3.1952830623646733,13.0,3.2902032833727834
(No Genre),25059,Homeward Bound II: Lost in San Francisco,14,3.107142857142857,3.1952830623646733,13.0,3.2902032833727834
(No Genre),11775,Intolerable Cruelty,14,3.107142857142857,3.1952830623646733,13.0,3.2902032833727834
(No Genre),36685,The Rocky Horror Picture Show,63,3.1746031746031744,3.1943768774190286,13.0,3.2902032833727834
(No Genre),8873,Wayne's World 2,22,3.1363636363636362,3.1935040766813194,13.0,3.2902032833727834
(No Genre),10644,The Unbearable Lightness of Being,17,3.1176470588235294,3.192421422794873,13.0,3.2902032833727834
(No Genre),9255,Hot Shots! Part Deux,59,3.169491525423729,3.1912867039423083,13.0,3.2902032833727834
(No Genre),9208,Broken Arrow,93,3.1774193548387095,3.1912513460740204,13.0,3.2902032833727834
(No Genre),2675,Signs,54,3.1666666666666665,3.1906364579678534,13.0,3.2902032833727834
(No Genre),12155,Alice in Wonderland,20,3.125,3.1900800813286723,13.0,3.2902032833727834
(No Genre),2619,Splash,52,3.1634615384615383,3.1888098874437873,13.0,3.2902032833727834
(No Genre),9415,Murder at 1600,15,3.1,3.188308667280221,13.0,3.2902032833727834
(No Genre),1649,Bill & Ted's Bogus Journey,15,3.1,3.188308667280221,13.0,3.2902032833727834
(No Genre),2925,The First Wives Club,26,3.1346153846153846,3.186478017534517,13.0,3.2902032833727834
(No Genre),9826,The Phantom,18,3.111111111111111,3.1862142801240707,13.0,3.2902032833727834
(No Genre),10449,When a Man Loves a Woman,29,3.1379310344827585,3.185062921043957,13.0,3.2902032833727834
(No Genre),15602,Grumpier Old Men,59,3.1610169491525424,3.1843422594978636,13.0,3.2902032833727834
(No Genre),1946,eXistenZ,24,3.125,3.1830443968607076,13.0,3.2902032833727834
(No Genre),3036,Mary Shelley's Frankenstein,27,3.1296296296296298,3.181816067096155,13.0,3.2902032833727834
(No Genre),7007,Rising Sun,16,3.09375,3.181815264960213,13.0,3.2902032833727834
(No Genre),1844,Entrapment,41,3.1463414634146343,3.1809748645156706,13.0,3.2902032833727834
(No Genre),10395,Wolf,19,3.1052631578947367,3.1803950838701933,13.0,3.2902032833727834
(No Genre),14367,Adventures in Babysitting,22,3.1136363636363638,3.179218362395605,13.0,3.2902032833727834
(No Genre),11814,Weird Science,36,3.138888888888889,3.1790335241601264,13.0,3.2902032833727834
(No Genre),36643,The World Is Not Enough,36,3.138888888888889,3.1790335241601264,13.0,3.2902032833727834
(No Genre),2605,Short Circuit,14,3.0714285714285716,3.176764543846155,13.0,3.2902032833727834
(No Genre),1647,The Recruit,14,3.0714285714285716,3.176764543846155,13.0,3.2902032833727834
(No Genre),15037,Can't Hardly Wait,14,3.0714285714285716,3.176764543846155,13.0,3.2902032833727834
(No Genre),12223,The Stepford Wives,14,3.0714285714285716,3.176764543846155,13.0,3.2902032833727834
(No Genre),32636,Vanya on 42nd Street,14,3.0714285714285716,3.176764543846155,13.0,3.2902032833727834
(No Genre),8656,Deep Impact,48,3.1458333333333335,3.176600699735183,13.0,3.2902032833727834
(No Genre),4614,The Sum of All Fears,17,3.088235294117647,3.1757547561282062,13.0,3.2902032833727834
(No Genre),4108,The Transporter,17,3.088235294117647,3.1757547561282062,13.0,3.2902032833727834
(No Genre),4488,Friday the 13th,17,3.088235294117647,3.1757547561282062,13.0,3.2902032833727834
(No Genre),10603,George of the Jungle,17,3.088235294117647,3.1757547561282062,13.0,3.2902032833727834
(No Genre),10154,Mickey Blue Eyes,23,3.108695652173913,3.1742400745512827,13.0,3.2902032833727834
(No Genre),2758,Addams Family Values,73,3.1506849315068495,3.1717749149284438,13.0,3.2902032833727834
(No Genre),10057,The Three Musketeers,50,3.14,3.170994328315019,13.0,3.2902032833727834
(No Genre),10390,For Love of the Game,15,3.066666666666667,3.170451524423078,13.0,3.2902032833727834
(No Genre),1090,The Thirteenth Floor,18,3.0833333333333335,3.170085247866006,13.0,3.2902032833727834
(No Genre),10990,Mulholland Falls,27,3.111111111111111,3.1693160670961547,13.0,3.2902032833727834
(No Genre),9447,Babe: Pig in the City,30,3.1166666666666667,3.169131225205725,13.0,3.2902032833727834
(No Genre),8193,Napoleon Dynamite,45,3.1333333333333333,3.168493839376658,13.0,3.2902032833727834
(No Genre),10312,Patch Adams,28,3.107142857142857,3.1651864069230777,13.0,3.2902032833727834
(No Genre),9691,Assassins,22,3.090909090909091,3.164932648109891,13.0,3.2902032833727834
(No Genre),11529,Sweet Home Alabama,22,3.090909090909091,3.164932648109891,13.0,3.2902032833727834
(No Genre),12154,Three Men and a Baby,19,3.0789473684210527,3.1647700838701933,13.0,3.2902032833727834
(No Genre),12159,What Dreams May Come,13,3.0384615384615383,3.1643324109171607,13.0,3.2902032833727834
(No Genre),10029,Very Bad Things,13,3.0384615384615383,3.1643324109171607,13.0,3.2902032833727834
(No Genre),10567,Dinosaur,13,3.0384615384615383,3.1643324109171607,13.0,3.2902032833727834
(No Genre),3981,What Women Want,44,3.125,3.1626779418218627,13.0,3.2902032833727834
(No Genre),796,Cruel Intentions,51,3.127450980392157,3.1605100419350967,13.0,3.2902032833727834
(No Genre),9529,Candyman,17,3.0588235294117645,3.159088089461539,13.0,3.2902032833727834
(No Genre),9718,Talladega Nights: The Ballad of Ricky Bobby,17,3.0588235294117645,3.159088089461539,13.0,3.2902032833727834
(No Genre),10537,The Doors,36,3.111111111111111,3.1586253608948205,13.0,3.2902032833727834
(No Genre),9824,Mystery Men,36,3.111111111111111,3.1586253608948205,13.0,3.2902032833727834
(No Genre),9100,The Craft,36,3.111111111111111,3.1586253608948205,13.0,3.2902032833727834
(No Genre),3172,Bandits,14,3.0357142857142856,3.158246025327636,13.0,3.2902032833727834
(No Genre),24452,The Little Shop of Horrors,14,3.0357142857142856,3.158246025327636,13.0,3.2902032833727834
(No Genre),10393,The Replacements,14,3.0357142857142856,3.158246025327636,13.0,3.2902032833727834
(No Genre),6520,First Knight,43,3.116279069767442,3.1566543336401107,13.0,3.2902032833727834
(No Genre),879,Hook,43,3.116279069767442,3.1566543336401107,13.0,3.2902032833727834
(No Genre),1371,Rocky III,21,3.0714285714285716,3.155077725995476,13.0,3.2902032833727834
(No Genre),1593,Night at the Museum,18,3.0555555555555554,3.1539562156079413,13.0,3.2902032833727834
(No Genre),36669,Die Another Day,31,3.096774193548387,3.153923697360141,13.0,3.2902032833727834
(No Genre),8367,Robin Hood: Prince of Thieves,44,3.1136363636363638,3.1539060119973015,13.0,3.2902032833727834
(No Genre),688,The Bridges of Madison County,48,3.1145833333333335,3.1520105358007573,13.0,3.2902032833727834
(No Genre),16406,Dick,22,3.0681818181818183,3.1506469338241767,13.0,3.2902032833727834
(No Genre),2085,Romeo Must Die,19,3.0526315789473686,3.1491450838701933,13.0,3.2902032833727834
(No Genre),11974,The 'Burbs,19,3.0526315789473686,3.1491450838701933,13.0,3.2902032833727834
(No Genre),11066,Boomerang,19,3.0526315789473686,3.1491450838701933,13.0,3.2902032833727834
(No Genre),2655,What Lies Beneath,26,3.076923076923077,3.1480164790729788,13.0,3.2902032833727834
(No Genre),10876,Quills,16,3.03125,3.1473325063395237,13.0,3.2902032833727834
(No Genre),841,Dune,30,3.0833333333333335,3.145875411252237,13.0,3.2902032833727834
(No Genre),14462,The Manchurian Candidate,13,3.0,3.1451016416863915,13.0,3.2902032833727834
(No Genre),66,Absolute Power,20,3.05,3.144625535874127,13.0,3.2902032833727834
(No Genre),10137,Stuart Little,27,3.074074074074074,3.1443160670961547,13.0,3.2902032833727834
(No Genre),8840,DragonHeart,62,3.1129032258064515,3.1436352357846156,13.0,3.2902032833727834
(No Genre),14136,The Love Bug,17,3.0294117647058822,3.1424214227948726,13.0,3.2902032833727834
(No Genre),787,Mr. & Mrs. Smith,49,3.1020408163265305,3.1414942368362286,13.0,3.2902032833727834
(No Genre),9270,Brick,14,3.0,3.139727506809118,13.0,3.2902032833727834
(No Genre),11238,Aladdin and the King of Thieves,14,3.0,3.139727506809118,13.0,3.2902032833727834
(No Genre),9335,Transporter 2,14,3.0,3.139727506809118,13.0,3.2902032833727834
(No Genre),310,Bruce Almighty,50,3.1,3.1392482965689874,13.0,3.2902032833727834
(No Genre),10398,Double Jeopardy,43,3.0930232558139537,3.138797190782968,13.0,3.2902032833727834
(No Genre),435,The Day After Tomorrow,25,3.06,3.138753754838058,13.0,3.2902032833727834
(No Genre),8913,Pet Sematary,18,3.0277777777777777,3.137827183349877,13.0,3.2902032833727834
(No Genre),9268,Eraser,69,3.108695652173913,3.1374712522420265,13.0,3.2902032833727834
(No Genre),9285,Road Trip,37,3.081081081081081,3.1354528536769237,13.0,3.2902032833727834
(No Genre),4477,The Devil's Own,15,3.0,3.1347372387087926,13.0,3.2902032833727834
(No Genre),6073,The Mexican,30,3.066666666666667,3.1342475042754927,13.0,3.2902032833727834
(No Genre),20927,Bed of Roses,19,3.026315789473684,3.1335200838701933,13.0,3.2902032833727834
(No Genre),2114,Final Fantasy: The Spirits Within,19,3.026315789473684,3.1335200838701933,13.0,3.2902032833727834
(No Genre),10003,The Saint,35,3.0714285714285716,3.130680055913462,13.0,3.2902032833727834
(No Genre),1894,Star Wars: Episode II - Attack of the Clones,82,3.1036585365853657,3.1291857124615388,13.0,3.2902032833727834
(No Genre),771,Home Alone,129,3.112403100775194,3.128680582280607,13.0,3.2902032833727834
(No Genre),563,Starship Troopers,72,3.0972222222222223,3.1267369727511314,13.0,3.2902032833727834
(No Genre),25189,The Mirror Has Two Faces,13,2.9615384615384617,3.1258708724556223,13.0,3.2902032833727834
(No Genre),9740,Hannibal,33,3.0606060606060606,3.1254922322575256,13.0,3.2902032833727834
(No Genre),9066,The Brady Bunch Movie,41,3.073170731707317,3.1254193089601148,13.0,3.2902032833727834
(No Genre),8467,Dumb and Dumber,158,3.1107594936708862,3.124401419203779,13.0,3.2902032833727834
(No Genre),1642,The Net,102,3.1029411764705883,3.124109936381271,13.0,3.2902032833727834
(No Genre),2788,Reality Bites,34,3.0588235294117645,3.122822184762685,13.0,3.2902032833727834
(No Genre),8845,Under Siege,18,3.0,3.1216981510918127,13.0,3.2902032833727834
(No Genre),96,Beverly Hills Cop II,14,2.9642857142857144,3.1212089882905993,13.0,3.2902032833727834
(No Genre),364,Batman Returns,64,3.0859375,3.1204239309590416,13.0,3.2902032833727834
(No Genre),608,Men in Black II,49,3.0714285714285716,3.1173006884491317,13.0,3.2902032833727834
(No Genre),10945,Jumpin' Jack Flash,15,2.966666666666667,3.1168800958516494,13.0,3.2902032833727834
(No Genre),11777,I.Q.,41,3.0609756097560976,3.1161600497008557,13.0,3.2902032833727834
(No Genre),2005,Sister Act,37,3.054054054054054,3.1154528536769233,13.0,3.2902032833727834
(No Genre),9327,The Nutty Professor,68,3.0808823529411766,3.1144770701709406,13.0,3.2902032833727834
(No Genre),944,Lethal Weapon 4,42,3.0595238095238093,3.1140480487972035,13.0,3.2902032833727834
(No Genre),11353,Bowfinger,51,3.0686274509803924,3.1136350419350967,13.0,3.2902032833727834
(No Genre),12665,Powder,34,3.0441176470588234,3.1121838868903446,13.0,3.2902032833727834
(No Genre),11374,Edtv,21,3.0,3.1109600789366523,13.0,3.2902032833727834
(No Genre),11355,Never Been Kissed,35,3.0428571428571427,3.1098467225801283,13.0,3.2902032833727834
(No Genre),1576,Resident Evil,22,3.0,3.1077897909670336,13.0,3.2902032833727834
(No Genre),9350,Cliffhanger,106,3.0849056603773586,3.107333131797027,13.0,3.2902032833727834
(No Genre),1907,The Beach,27,3.0185185185185186,3.1068160670961547,13.0,3.2902032833727834
(No Genre),14709,Varsity Blues,13,2.923076923076923,3.106640103224853,13.0,3.2902032833727834
(No Genre),11397,Not Another Teen Movie,13,2.923076923076923,3.106640103224853,13.0,3.2902032833727834
(No Genre),11858,Renaissance Man,13,2.923076923076923,3.106640103224853,13.0,3.2902032833727834
(No Genre),2277,Bicentennial Man,18,2.9722222222222223,3.105569118833748,13.0,3.2902032833727834
(No Genre),1498,Teenage Mutant Ninja Turtles,18,2.9722222222222223,3.105569118833748,13.0,3.2902032833727834
(No Genre),152,Star Trek: The Motion Picture,47,3.0531914893617023,3.10454404473077,13.0,3.2902032833727834
(No Genre),6947,The Village,29,3.0172413793103448,3.101729587710623,13.0,3.2902032833727834
(No Genre),8005,Robin Hood: Men in Tights,65,3.0615384615384613,3.099649265177515,13.0,3.2902032833727834
(No Genre),15789,A Goofy Movie,15,2.933333333333333,3.099022952994506,13.0,3.2902032833727834
(No Genre),9410,Great Expectations,15,2.933333333333333,3.099022952994506,13.0,3.2902032833727834
(No Genre),9715,Hope Floats,15,2.933333333333333,3.099022952994506,13.0,3.2902032833727834
(No Genre),9101,Down Periscope,27,3.0,3.094316067096155,13.0,3.2902032833727834
(No Genre),9532,Final Destination,28,3.0,3.0920156752157606,13.0,3.2902032833727834
(No Genre),36593,The Naked Gun 33⅓: The Final Insult,67,3.0522388059701493,3.090908033548077,13.0,3.2902032833727834
(No Genre),8078,Alien: Resurrection,45,3.033333333333333,3.0909076324801066,13.0,3.2902032833727834
(No Genre),3179,Beavis and Butt-Head Do America,46,3.032608695652174,3.089366825149935,13.0,3.2902032833727834
(No Genre),9769,Lolita,13,2.8846153846153846,3.087409333994084,13.0,3.2902032833727834
(No Genre),951,Kindergarten Cop,13,2.8846153846153846,3.087409333994084,13.0,3.2902032833727834
(No Genre),8973,Lord of Illusions,13,2.8846153846153846,3.087409333994084,13.0,3.2902032833727834
(No Genre),2752,40 Days and 40 Nights,13,2.8846153846153846,3.087409333994084,13.0,3.2902032833727834
(No Genre),20526,TRON: Legacy,13,2.8846153846153846,3.087409333994084,13.0,3.2902032833727834
(No Genre),854,The Mask,157,3.070063694267516,3.086897898140272,13.0,3.2902032833727834
(No Genre),11017,Billy Madison,42,3.0238095238095237,3.086775321524476,13.0,3.2902032833727834
(No Genre),605,The Matrix Revolutions,54,3.037037037037037,3.086158846027555,13.0,3.2902032833727834
(No Genre),3512,Under Siege 2: Dark Territory,31,3.0,3.0857418791783227,13.0,3.2902032833727834
(No Genre),1903,Vanilla Sky,37,3.0135135135135136,3.085452853676924,13.0,3.2902032833727834
(No Genre),11363,She's the One,14,2.892857142857143,3.084171951253562,13.0,3.2902032833727834
(No Genre),68724,Elysium,14,2.892857142857143,3.084171951253562,13.0,3.2902032833727834
(No Genre),10357,Volcano,20,2.95,3.0840194752680663,13.0,3.2902032833727834
(No Genre),4233,Scream 2,32,3.0,3.0838365040854705,13.0,3.2902032833727834
(No Genre),4824,The Jackal,21,2.9523809523809526,3.08154831423077,13.0,3.2902032833727834
(No Genre),7518,Over the Hedge,15,2.9,3.081165810137364,13.0,3.2902032833727834
(No Genre),9574,Flubber,16,2.90625,3.078366989098144,13.0,3.2902032833727834
(No Genre),755,From Dusk Till Dawn,48,3.0208333333333335,3.0782400439974786,13.0,3.2902032833727834
(No Genre),10647,Pay It Forward,23,2.9565217391304346,3.0770178523290603,13.0,3.2902032833727834
(No Genre),8413,Event Horizon,23,2.9565217391304346,3.0770178523290603,13.0,3.2902032833727834
(No Genre),2080,X-Men Origins: Wolverine,17,2.911764705882353,3.075754756128206,13.0,3.2902032833727834
(No Genre),296,Terminator 3: Rise of the Machines,38,3.0,3.0739733859577685,13.0,3.2902032833727834
(No Genre),2928,Michael,33,2.984848484848485,3.071144406170569,13.0,3.2902032833727834
(No Genre),9623,The Juror,26,2.9615384615384617,3.071093402149902,13.0,3.2902032833727834
(No Genre),95,Armageddon,113,3.0442477876106193,3.0696241482844937,13.0,3.2902032833727834
(No Genre),591,The Da Vinci Code,35,2.9857142857142858,3.068180055913462,13.0,3.2902032833727834
(No Genre),10206,Buffy the Vampire Slayer,15,2.8666666666666667,3.0633086672802206,13.0,3.2902032833727834
(No Genre),297,Meet Joe Black,23,2.9347826086956523,3.063128963440172,13.0,3.2902032833727834
(No Genre),10468,28 Days,24,2.9375,3.061422775239086,13.0,3.2902032833727834
(No Genre),11418,National Lampoon’s European Vacation,16,2.875,3.0611256097877995,13.0,3.2902032833727834
(No Genre),2058,Addicted to Love,16,2.875,3.0611256097877995,13.0,3.2902032833727834
(No Genre),9563,Any Given Sunday,25,2.94,3.059806386417005,13.0,3.2902032833727834
(No Genre),8130,Desperately Seeking Susan,35,2.9714285714285715,3.0577633892467952,13.0,3.2902032833727834
(No Genre),8960,Hancock,19,2.8947368421052633,3.0553950838701933,13.0,3.2902032833727834
(No Genre),8835,Legally Blonde,47,2.9893617021276597,3.05454404473077,13.0,3.2902032833727834
(No Genre),943,Lethal Weapon 3,39,2.9743589743589745,3.0533200516124266,13.0,3.2902032833727834
(No Genre),6068,Six Days Seven Nights,23,2.9130434782608696,3.0492400745512827,13.0,3.2902032833727834
(No Genre),8843,The Cell,34,2.9558823529411766,3.048354099656302,13.0,3.2902032833727834
(No Genre),9086,Young Guns II,14,2.8214285714285716,3.0471349142165254,13.0,3.2902032833727834
(No Genre),11674,101 Dalmatians,37,2.9594594594594597,3.045452853676924,13.0,3.2902032833727834
(No Genre),6282,Coyote Ugly,27,2.925925925925926,3.0443160670961547,13.0,3.2902032833727834
(No Genre),7131,Van Helsing,16,2.84375,3.0438842304774543,13.0,3.2902032833727834
(No Genre),6278,Reign of Fire,16,2.84375,3.0438842304774543,13.0,3.2902032833727834
(No Genre),10096,13 Going on 30,17,2.8529411764705883,3.042421422794873,13.0,3.2902032833727834
(No Genre),12110,Dracula: Dead and Loving It,18,2.861111111111111,3.04105298980149,13.0,3.2902032833727834
(No Genre),169,Predator 2,19,2.8684210526315788,3.0397700838701933,13.0,3.2902032833727834
(No Genre),12596,Pushing Tin,20,2.875,3.0385649298135204,13.0,3.2902032833727834
(No Genre),1588,Bring It On,20,2.875,3.0385649298135204,13.0,3.2902032833727834
(No Genre),10279,Summer of Sam,21,2.880952380952381,3.0374306671719467,13.0,3.2902032833727834
(No Genre),13997,Black Sheep,23,2.891304347826087,3.035351185662394,13.0,3.2902032833727834
(No Genre),75,Mars Attacks!,80,2.99375,3.035189706277916,13.0,3.2902032833727834
(No Genre),1911,The 13th Warrior,25,2.9,3.033490596943321,13.0,3.2902032833727834
(No Genre),1970,The Grudge,13,2.769230769230769,3.0297170263017765,13.0,3.2902032833727834
(No Genre),6435,Practical Magic,14,2.7857142857142856,3.0286163956980063,13.0,3.2902032833727834
(No Genre),10054,Spy Kids,14,2.7857142857142856,3.0286163956980063,13.0,3.2902032833727834
(No Genre),9705,Swordfish,33,2.9242424242424243,3.0276661453010036,13.0,3.2902032833727834
(No Genre),9271,Virtuosity,15,2.8,3.027594381565935,13.0,3.2902032833727834
(No Genre),8698,The League of Extraordinary Gentlemen,20,2.85,3.0234134146620057,13.0,3.2902032833727834
(No Genre),9374,Death Becomes Her,21,2.857142857142857,3.0227247848190055,13.0,3.2902032833727834
(No Genre),8986,Milk Money,22,2.8636363636363638,3.022075505252748,13.0,3.2902032833727834
(No Genre),2133,The Perfect Storm,53,2.952830188679245,3.01928246490676,13.0,3.2902032833727834
(No Genre),163,Ocean's Twelve,34,2.911764705882353,3.0164392060392804,13.0,3.2902032833727834
(No Genre),11395,The Santa Clause,70,2.9642857142857144,3.0153330443836897,13.0,3.2902032833727834
(No Genre),955,Mission: Impossible II,81,2.9691358024691357,3.01353875195581,13.0,3.2902032833727834
(No Genre),11008,Major Payne,13,2.730769230769231,3.0104862570710074,13.0,3.2902032833727834
(No Genre),1687,Escape from the Planet of the Apes,13,2.730769230769231,3.0104862570710074,13.0,3.2902032833727834
(No Genre),1577,Resident Evil: Apocalypse,14,2.75,3.010097877179488,13.0,3.2902032833727834
(No Genre),11983,Proof of Life,14,2.75,3.010097877179488,13.0,3.2902032833727834
(No Genre),1880,Red Dawn,14,2.75,3.010097877179488,13.0,3.2902032833727834
(No Genre),7095,Jack,18,2.8055555555555554,3.0087949252853607,13.0,3.2902032833727834
(No Genre),1374,Rocky IV,21,2.8333333333333335,3.0080189024660644,13.0,3.2902032833727834
(No Genre),36586,Blade II,22,2.840909090909091,3.007789790967034,13.0,3.2902032833727834
(No Genre),9739,Demolition Man,95,2.968421052631579,3.007154098924502,13.0,3.2902032833727834
(No Genre),3536,U-571,29,2.8793103448275863,3.006491492472528,13.0,3.2902032833727834
(No Genre),9481,The Bone Collector,30,2.8833333333333333,3.0063405275313064,13.0,3.2902032833727834
(No Genre),644,A.I. Artificial Intelligence,55,2.9272727272727272,2.9966565100565616,13.0,3.2902032833727834
(No Genre),818,Austin Powers in Goldmember,45,2.911111111111111,2.99608004627321,13.0,3.2902032833727834
(No Genre),2636,The Specialist,44,2.909090909090909,2.996011275155196,13.0,3.2902032833727834
(No Genre),9313,The Man in the Iron Mask,22,2.8181818181818183,2.9935040766813197,13.0,3.2902032833727834
(No Genre),10480,Nurse Betty,21,2.8095238095238093,2.9933130201131233,13.0,3.2902032833727834
(No Genre),11551,Small Soldiers,17,2.764705882352941,2.992421422794873,13.0,3.2902032833727834
(No Genre),11419,Vegas Vacation,14,2.7142857142857144,2.99157935866097,13.0,3.2902032833727834
(No Genre),15596,Back to School,14,2.7142857142857144,2.99157935866097,13.0,3.2902032833727834
(No Genre),479,Shaft,13,2.6923076923076925,2.991255487840238,13.0,3.2902032833727834
(No Genre),15969,The Return of Jafar,13,2.6923076923076925,2.991255487840238,13.0,3.2902032833727834
(No Genre),11252,Psycho,13,2.6923076923076925,2.991255487840238,13.0,3.2902032833727834
(No Genre),10530,Pocahontas,61,2.9262295081967213,2.9901708470790025,13.0,3.2902032833727834
(No Genre),10163,The Lawnmower Man,27,2.8333333333333335,2.9818160670961547,13.0,3.2902032833727834
(No Genre),8688,Snake Eyes,23,2.8043478260869565,2.979795630106838,13.0,3.2902032833727834
(No Genre),8452,The 6th Day,20,2.775,2.97795886920746,13.0,3.2902032833727834
(No Genre),5549,RoboCop 2,19,2.763157894736842,2.9772700838701933,13.0,3.2902032833727834
(No Genre),6488,Arachnophobia,62,2.911290322580645,2.9769685691179495,13.0,3.2902032833727834
(No Genre),2770,American Pie 2,39,2.871794871794872,2.9763969746893495,13.0,3.2902032833727834
(No Genre),10336,Spawn,15,2.7,2.9740229529945066,13.0,3.2902032833727834
(No Genre),4478,Indecent Proposal,15,2.7,2.9740229529945066,13.0,3.2902032833727834
(No Genre),10333,The Prince of Tides,14,2.6785714285714284,2.973060840142451,13.0,3.2902032833727834
(No Genre),1634,Free Willy,31,2.838709677419355,2.972105515541959,13.0,3.2902032833727834
(No Genre),869,Planet of the Apes,44,2.875,2.969695485681512,13.0,3.2902032833727834
(No Genre),4234,Scream 3,27,2.814814814814815,2.9693160670961545,13.0,3.2902032833727834
(No Genre),676,Pearl Harbor,42,2.869047619047619,2.968593503342658,13.0,3.2902032833727834
(No Genre),9593,Last Action Hero,53,2.8867924528301887,2.966252161876457,13.0,3.2902032833727834
(No Genre),1995,Lara Croft: Tomb Raider,35,2.842857142857143,2.9640133892467952,13.0,3.2902032833727834
(No Genre),11472,Nine Months,48,2.875,2.9634859456368225,13.0,3.2902032833727834
(No Genre),11597,Toys,20,2.75,2.962807354055945,13.0,3.2902032833727834
(No Genre),13203,Son in Law,19,2.736842105263158,2.9616450838701933,13.0,3.2902032833727834
(No Genre),10153,Sphere,19,2.736842105263158,2.9616450838701933,13.0,3.2902032833727834
(No Genre),2022,Mr. Deeds,19,2.736842105263158,2.9616450838701933,13.0,3.2902032833727834
(No Genre),11359,The Indian in the Cupboard,32,2.828125,2.9616142818632483,13.0,3.2902032833727834
(No Genre),8909,Wanted,18,2.7222222222222223,2.9604078285111672,13.0,3.2902032833727834
(No Genre),18169,About Last Night...,17,2.7058823529411766,2.95908808946154,13.0,3.2902032833727834
(No Genre),74,War of the Worlds,40,2.85,2.957974390261249,13.0,3.2902032833727834
(No Genre),72190,World War Z,16,2.6875,2.9576773339257305,13.0,3.2902032833727834
(No Genre),172,Star Trek V: The Final Frontier,25,2.78,2.954543228522268,13.0,3.2902032833727834
(No Genre),9494,Look Who's Talking,14,2.642857142857143,2.954542321623933,13.0,3.2902032833727834
(No Genre),330,The Lost World: Jurassic Park,67,2.888059701492537,2.953408033548077,13.0,3.2902032833727834
(No Genre),2020,The Bachelor,13,2.6153846153846154,2.9527939493786994,13.0,3.2902032833727834
(No Genre),1452,Superman Returns,13,2.6153846153846154,2.9527939493786994,13.0,3.2902032833727834
(No Genre),9889,Shallow Hal,23,2.760869565217391,2.9520178523290603,13.0,3.2902032833727834
(No Genre),9397,Evolution,20,2.725,2.9476558389044296,13.0,3.2902032833727834
(No Genre),8839,Casper,58,2.8706896551724137,2.947502009631637,13.0,3.2902032833727834
(No Genre),18331,The Nutty Professor,18,2.6944444444444446,2.944278796253103,13.0,3.2902032833727834
(No Genre),867,Sliver,18,2.6944444444444446,2.944278796253103,13.0,3.2902032833727834
(No Genre),9304,Multiplicity,34,2.8088235294117645,2.9419711209328976,13.0,3.2902032833727834
(No Genre),10307,Stigmata,24,2.75,2.9398011536174646,13.0,3.2902032833727834
(No Genre),3682,54,15,2.6333333333333333,2.9383086672802206,13.0,3.2902032833727834
(No Genre),10414,The Mighty Ducks,22,2.727272727272727,2.9363612195384623,13.0,3.2902032833727834
(No Genre),12606,A Very Brady Sequel,14,2.607142857142857,2.936023803105414,13.0,3.2902032833727834
(No Genre),11467,America's Sweethearts,14,2.607142857142857,2.936023803105414,13.0,3.2902032833727834
(No Genre),12123,Chain Reaction,13,2.576923076923077,2.9335631801479303,13.0,3.2902032833727834
(No Genre),579,Jaws 2,27,2.759259259259259,2.931816067096155,13.0,3.2902032833727834
(No Genre),4421,G.I. Jane,27,2.759259259259259,2.931816067096155,13.0,3.2902032833727834
(No Genre),3050,Doctor Dolittle,27,2.759259259259259,2.931816067096155,13.0,3.2902032833727834
(No Genre),9067,Tank Girl,26,2.75,2.9300677611242607,13.0,3.2902032833727834
(No Genre),10136,The Golden Child,18,2.6666666666666665,2.9281497639950382,13.0,3.2902032833727834
(No Genre),5551,Space Cowboys,18,2.6666666666666665,2.9281497639950382,13.0,3.2902032833727834
(No Genre),559,Spider-Man 3,23,2.717391304347826,2.9242400745512827,13.0,3.2902032833727834
(No Genre),8871,How the Grinch Stole Christmas,29,2.7586206896551726,2.923158159139195,13.0,3.2902032833727834
(No Genre),9099,Sgt. Bilko,29,2.7586206896551726,2.923158159139195,13.0,3.2902032833727834
(No Genre),10466,The Money Pit,22,2.7045454545454546,2.922075505252748,13.0,3.2902032833727834
(No Genre),11041,The Beverly Hillbillies,15,2.6,2.920451524423078,13.0,3.2902032833727834
(No Genre),8069,Barbarella,21,2.6904761904761907,2.919783608348417,13.0,3.2902032833727834
(No Genre),4806,Runaway Bride,45,2.811111111111111,2.918493839376658,13.0,3.2902032833727834
